output_label,output_name,output_path,origin,augmentation,source_path,source_sha256
lentigo_maligno,ISIC_LMM_0004.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0004.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm5.jpg,11cbbcc8c6050511670c296d200251dc0d188421a3bdacb06482714a515377ec
lentigo_maligno,ISIC_LMM_0005.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0005.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno004.jpg,572d8580301f9a5efb60b907b007b00602b9ecd8d751b17875acf6a71aee6257
lentigo_maligno,ISIC_LMM_0006.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0006.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-629413417-612x612.jpg,27a70f25e30219639ad9dd4d3245a5a3fc51041848df2b752f5be2f530781457
lentigo_maligno,ISIC_LMM_0007.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0007.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\2473642-lentigo-maligna-melanoma.jpg,a2fb4b22772ea40bf58f46f45b6ec58561b8606042d7204baa997db838da2a9c
lentigo_maligno,ISIC_LMM_0008.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0008.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent.jpg,b1d9298c5f2c3467689152302ad61dd9783b1a5f98180f58ef185941fbada247
lentigo_maligno,ISIC_LMM_0009.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0009.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-151035259-612x612.jpg,8fb877c314a012beb7f099be73516525a13624f59dcbbb1a88ca0b1aca9e6b99
lentigo_maligno,ISIC_LMM_0010.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0010.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna.jpg,73aea113a54e0eeed42d8ff939f7a8ac889e832ce208c0e1bf63032ed5d6d09e
lentigo_maligno,ISIC_LMM_0011.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0011.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-151056641-612x612.jpg,3669e64d5c0156e7cc16052d2a5dcecb3c7d43e7f620d51d1b03f00ab089620f
lentigo_maligno,ISIC_LMM_0012.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0012.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent14.jpg,1345f5309629e447dda0327f758b2e235c083f8746a384b316db188185f31ae1
lentigo_maligno,ISIC_LMM_0013.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0013.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm11.jpg,89fcb42229e5904c35005eba23486060d19ed30adb889d668cd7e10e9870f775
lentigo_maligno,ISIC_LMM_0014.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0014.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-melanoma-1.7mm-jaw.jpg,b950f2b1ee9ad5a9d7bef679ea5ae2ff2028a3119b2f24571d9325b5a595a8c1
lentigo_maligno,ISIC_LMM_0015.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0015.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\thin-lentigo-maligna-melanoma-on-leg-2.jpg,0f0a8c9d216b33c7be8c89293fa74851160226cfc2ebafb0b9e31d5991802760
lentigo_maligno,ISIC_LMM_0016.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0016.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm6.jpg,c47010d942e1ba26df4ea575b52ceadc63f32e478ead0deb115f09f693ecd8c2
lentigo_maligno,ISIC_LMM_0017.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0017.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-macro.jpg,89fd6f514441ae280ed1e7fe2f8e93cbe5f50e690722803a4ad6367e00e17a88
lentigo_maligno,ISIC_LMM_0018.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0018.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent18.jpg,e96942bd26a9f1b260f9188f1d770361e2464e9d0ccd9203de420858b870d5b0
lentigo_maligno,ISIC_LMM_0019.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0019.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\EwR3_MHWEAI8wpZ.jpg,9ae1bd4d5859a1c9d13631376ab3162cbf0eec7f168795a340afce3f13ebae2e
lentigo_maligno,ISIC_LMM_0020.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0020.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\stock-photo-age-spots-with-lentigo-maligna-eye-bags-and-smile-line-on-the-old-woman-s-cheek-an-early-form-of-2488074581.jpg,610b1a796356f2f8e1fe2a78c7ebcb690659c6efc1740d9479ef11eff6157713
lentigo_maligno,ISIC_LMM_0021.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0021.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\bdfsrngbrfds354.jpg,33e211ed052bc7a211aa51fd4b5341df5449df511d2c4495da36d832b7643f33
lentigo_maligno,ISIC_LMM_0022.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0022.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-macro5.jpg,23d3bb660273d0f734d7b35ab032ed2e09c026b07cd0e5c55a54c88d4b950b2f
lentigo_maligno,ISIC_LMM_0023.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0023.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent17.jpg,09a680e15a6b4c44d1551bcc46a305e7e1d7fb5e0d094d05e6f15b9cf8894263
lentigo_maligno,ISIC_LMM_0024.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0024.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-629413497-612x612.jpg,2c7fff9c7b4c2c2213f602fdd3e30c5a26af5af54c25c9cee7972bad20649f24
lentigo_maligno,ISIC_LMM_0025.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0025.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm16.jpg,80a3c5c81bfe6069efb323e9c40201de346ab80cabce89e2e87d8f950afe406c
lentigo_maligno,ISIC_LMM_0026.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0026.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno009.jpg,c63638130aa27502bd4731993e91c1975cd0757a5bdb698e34900bacb5676e52
lentigo_maligno,ISIC_LMM_0027.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0027.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm18.jpg,a05cd8ef81a81665c473cfe382a4c3e5a08e73c5e570dcf6420ab1f754375dc7
lentigo_maligno,ISIC_LMM_0028.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0028.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\melanoma_maligno43524.jpg,1d838ad1e34d3bedefa77a2c272294580f23918af4d7726257c29bce7d2c4672
lentigo_maligno,ISIC_LMM_0029.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0029.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\ISIC_0009993.jpg,f181305ee45adf1b59bd466beb786e162c5bd338a136c96318be7e9f7d58f8f8
lentigo_maligno,ISIC_LMM_0030.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0030.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-macro-nose.jpg,1add7801c8f8f4399a6fdde3d55891f8065e27c302db75d52eba0449c232687f
lentigo_maligno,ISIC_LMM_0031.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0031.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm10-big.jpg,64ea4ef96a1fb773d624a31637127d9a5567f287705080dd25e488b40a6d429a
lentigo_maligno,ISIC_LMM_0032.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0032.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\tyjnrfd645764.jpg,4bf822183588658ff6a6448eea4bfec2fe43fc8df755e8bc7be1dfb193b2b656
lentigo_maligno,ISIC_LMM_0033.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0033.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm19.jpg,e04f1e30b75195aba75e9016dd9605a8fd538237f4c597756fdf302aced3b1c1
lentigo_maligno,ISIC_LMM_0034.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0034.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-macro4.jpg,cedea2da6b59a7897739b387aa65f786a04b306e4a3dff9a5ea8a83306e8e545
lentigo_maligno,ISIC_LMM_0035.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0035.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\ISIC_0009934.jpg,a91af18231327f0e3d01eb782f991d2b0df5b5917ed189133dc71d7a126e6d98
lentigo_maligno,ISIC_LMM_0036.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0036.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-2225631847-612x612.jpg,4d4649ef0655142613aa1b4cb674b98f212735e6dbe5e52f855fddd841ce4909
lentigo_maligno,ISIC_LMM_0037.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0037.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-melanoma-0001.jpg,6b4e235cd08714299a28b5fdee5532c19b486410c9a0ad171dc2dd0fa7debb1f
lentigo_maligno,ISIC_LMM_0038.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0038.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm5-big.jpg,f143d9f54d02bdbc29418be2d3b539a7c5cb746b0d9774eaa9c96129e0686ad0
lentigo_maligno,ISIC_LMM_0039.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0039.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-melanoma-0.98mm.jpg,654976b801150f0f5aaa2e334a4c4f1707c3d0c487b91531f2027d2aa2b90a47
lentigo_maligno,ISIC_LMM_0040.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0040.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm1-big.jpg,e4f7b64970398dcce9786ea06b90b21e779c6ae48a106361cbe1e3b056bba49d
lentigo_maligno,ISIC_LMM_0041.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0041.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\ISIC_0009924.jpg,fc413f8ffccb1adc225b29f61c9f2223061f2a4bf2a3e389c3f25dad85069dac
lentigo_maligno,ISIC_LMM_0042.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0042.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno0023.jpg,925586be764c3d6f3904a4836449fb2c1221744a7542dfbced90829a9f2bd249
lentigo_maligno,ISIC_LMM_0043.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0043.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\I510997-960x540.jpeg,fa8ab36a2c1addaafad49791d90512b03e844f1f1f4bcd18fd4831f36d0ca72c
lentigo_maligno,ISIC_LMM_0044.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0044.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent15.jpg,fdc231bc73054f6641fbe4b424bf0669d53ec73efce476830fb1e64bddee1d11
lentigo_maligno,ISIC_LMM_0045.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0045.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno003.jpg,40cfa4bd4c0988a0f979d632df5ec343eacb26085e59dc08f13680f2460d8e9d
lentigo_maligno,ISIC_LMM_0046.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0046.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm4.jpg,0271ca1d3b5a737d41a1ef295a245dfd5313ea6e5e28423501230dec551a5afb
lentigo_maligno,ISIC_LMM_0047.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0047.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm3-big.jpg,b39b18702b5e433579b67a86bfc1c4b7f8d1d58b4dd5d472fc73c0dca7ccc2d4
lentigo_maligno,ISIC_LMM_0048.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0048.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-1141934256-612x612.jpg,c223afaa92e867ac39be731fb7938315e30510c7fdff990886db1b25b2348a16
lentigo_maligno,ISIC_LMM_0049.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0049.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent20.jpg,4c75a35ae5a19ae75444e092ebf2143b2d4dc99c73576785b066040c563d2eb6
lentigo_maligno,ISIC_LMM_0050.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0050.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-hr.jpg,6365196e7fc9e7cc96be3dcd3b3646d447cc049325d8649ee9a1959a91de36cc
lentigo_maligno,ISIC_LMM_0051.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0051.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-melanoma-0.8mm.jpg,aff9813d9e3a02453cd5b1430431e8040279bebc6694345c569c6897571c80fd
lentigo_maligno,ISIC_LMM_0052.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0052.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm3.jpg,ae01e5a842472cb39102a78606a7d1dbeac68686bdaa2f046751e499178473d2
lentigo_maligno,ISIC_LMM_0053.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0053.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-544541767-612x612.jpg,3684c3e0b64d5a8eae4ace5cdecd0e421d01a8c168da544bce363df56c56956e
lentigo_maligno,ISIC_LMM_0054.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0054.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent19.jpg,12aac6490c20f66082cbf67be8634f5e9d2abe2ff5337aa6764b314c0e462211
lentigo_maligno,ISIC_LMM_0055.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0055.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent12.jpg,1dc8f60c6e185e4bb5f9e8e21ed27c6f8c97fcf0fe27b93542a4cef2bbb56a86
lentigo_maligno,ISIC_LMM_0056.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0056.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel13.jpg,a7a76ce6165892abfe2cb96814c11877564077f50295f806272011fa2e541920
lentigo_maligno,ISIC_LMM_0057.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0057.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm1.jpg,736ebef4d9d5e5540535ca68e1edfb58f4fc4ee72e49c7ed3a20499b4a8af387
lentigo_maligno,ISIC_LMM_0058.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0058.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-macro3.jpg,89554af39e52122caf199b27628c259976673937c6b211eb67499198a01845fb
lentigo_maligno,ISIC_LMM_0059.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0059.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-1041927080-612x612.jpg,29d69e937e20a86b3ddb2e7920f1b5159624a675c6cba7774c3616638edf7e2f
lentigo_maligno,ISIC_LMM_0060.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0060.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno0018.jpg,57a6fc5e6f69b7ab3e10e9646c501c42b4fdc6119b9b6177e95b4d11db3c956c
lentigo_maligno,ISIC_LMM_0061.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0061.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lmm15.jpg,1e20eabb9e8c6f9bd88f8d0cac5d1fc568d24a8d40008990ff1767fecd3718c7
lentigo_maligno,ISIC_LMM_0062.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0062.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\c0546425-800px-wm.jpg,7c228c91c63cd403ea28d8039ed86418c33a88aec6e75f1132fcec26419fd8dc
lentigo_maligno,ISIC_LMM_0063.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0063.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lentigo-maligna-wdhb.jpg,66a5a42954c7fc525f6e0fec98668128a314061c622ce42aadc5f9d72bc912ab
lentigo_maligno,ISIC_LMM_0064.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0064.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\melanoma-54.jpg,6f5bc8fb30a4587a854aaa68389c176d96f17164bdbc2512aa2b014490cae9f6
lentigo_maligno,ISIC_LMM_0065.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0065.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\gettyimages-1141934066-612x612.jpg,dcbc41f3aafe8541dfd612648c075b8574303a6a915f30c6b6c3c10f0cbc4fc3
lentigo_maligno,ISIC_LMM_0066.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0066.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_67554_lentigomaligno005.jpg,ddc8529ae5b7e986881e6eab523b1bb76a90bbaad7189aa75622a3b0dbc5c19c
lentigo_maligno,ISIC_LMM_0067.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0067.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\mel_lent23.jpg,b525b7e841cea995965ca6cead1460c44322437b02843ad2b70039c4a8db36a5
lentigo_maligno,ISIC_LMM_0068.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\Lentigo Maligno\ISIC_LMM_0068.jpg,source,original,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\Lentigo Maligno\lm2.jpg,79128d40e7a94ab589c5bcf62d6285933d5eb3c2ce0a00674913ae46bb84648f
